,Unnamed: 0,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
389,389,Sheila Mechan,Female,59,Conservative and Unionist Party,East Dunbartonshire,False,sheilamechan,303446589,434,474,564,91292,120,66,408,100,0.15207373271889402,0.9400921658986175,0.2304147465437788,166,0.030683918669131238,no
390,390,Jo Swinson,female,37,Liberal Democrats,East Dunbartonshire,True,joswinson,14933304,2487,29864,2277,4890073,10990,280,2314,1429,0.11258544431041416,0.9304382790510656,0.5745878568556494,547,0.016548677920977795,no
391,391,Stephen Timms,male,62,Labour Party,East Ham,True,stephenctimms,102107018,2276,12411,925,131088,2434,138,2225,499,0.06063268892794376,0.9775922671353252,0.21924428822495606,821,0.027086770042890132,yes
392,392,Glanville Williams,male,0,Liberal Democrats,East Ham,False,InclusionQuery,3294952835,73,658,170,157,11,41,70,62,0.5616438356164384,0.9589041095890408,0.8493150684931506,19,0.032203389830508466,no
393,393,Rohit Dasgupta,Male,0,Labour Party,East Hampshire,False,rkdasgupta,103620582,1430,1655,970,331019,1841,404,1350,1019,0.2825174825174825,0.944055944055944,0.7125874125874125,490,0.025336091003102374,no
394,394,Damian Hinds,male,48,Conservative and Unionist Party,East Hampshire,True,DamianHinds,14561015,446,8778,1273,11702,959,177,429,248,0.3968609865470852,0.9618834080717488,0.5560538116591929,186,0.029103426693788136,yes
395,395,Richard Robinson,male,0,Liberal Democrats,East Hampshire,False,RRobinsonLD,3083692505,1409,172,424,471117,72,73,1370,181,0.051809794180269694,0.9723207948899928,0.12845990063875087,610,0.030662511309942693,no
396,396,Monique McAdams,female,0,Labour Party,"East Kilbride, Strathaven and Lesmahagow",False,monique2017GE,857915184727371776,76,68,55,410,175,22,75,42,0.2894736842105263,0.986842105263158,0.5526315789473685,33,0.03780068728522337,no
397,397,Paul McGarry,male,0,Liberal Democrats,"East Kilbride, Strathaven and Lesmahagow",False,PaulMcGarryUK,85788653,719,11897,3272,43139,573,277,713,565,0.3852573018080668,0.9916550764951322,0.7858136300417247,198,0.01852025067814049,no
398,398,Liz St Clair-Legge,female,0,Conservative and Unionist Party,East Londonderry,False,lizstclairlegge,4873397897,116,81,71,23505,1,10,116,4,0.08620689655172414,1.0,0.03448275862068965,60,0.04276550249465432,no
399,399,Elisabeth Mary Wilson,female,0,Liberal Democrats,East Lothian,False,elis_wilson,205319795,631,131,51,169118,206,187,606,334,0.2963549920760697,0.960380348652932,0.5293185419968305,362,0.046903342834931326,no
400,400,Blair McDougall,male,0,Labour Party,East Renfrewshire,False,blairmcdougall,153817010,2093,12712,1616,4898013,17518,501,1915,1460,0.2393693263258481,0.9149546106067844,0.6975633062589585,584,0.02386400784570121,no
401,401,Sam Gyimah,male,41,Conservative and Unionist Party,East Surrey,True,SamGyimah,55253731,1315,16501,1492,302423,5449,511,1214,627,0.3885931558935361,0.92319391634981,0.4768060836501901,619,0.035341136168998,yes
402,402,David Lee,male,0,Liberal Democrats,East Surrey,False,whyteleafedavid,68823404,1701,356,231,1012801,333,205,1618,432,0.12051734273956495,0.9512051734273956,0.25396825396825395,670,0.029467387957953995,no
403,403,Hitesh Tailor,male,0,Labour Party,East Surrey,False,Hitesh_T,25171525,2059,2259,3128,3295541,860,263,1823,705,0.12773190869354056,0.8853812530354541,0.3423992229237494,696,0.024013248688931826,no
404,404,Sophie Cook,"female, transgender",0,Labour Party,East Worthing and Shoreham,False,sophiecooktalks,3423754060,2318,5522,4074,783765,8812,406,2065,1190,0.17515099223468508,0.8908541846419327,0.5133735979292493,555,0.016382313005490288,no
405,405,Oli Henman,male,0,Liberal Democrats,East Worthing and Shoreham,False,OliHenman,55569926,2928,1677,2418,1827503,1019,271,2801,858,0.09255464480874318,0.9566256830601092,0.2930327868852459,1201,0.029322004931761025,no
406,406,Tim Loughton,male,55,Conservative and Unionist Party,East Worthing and Shoreham,True,timloughton,108587399,2740,15589,370,650203,12054,799,2454,1458,0.2916058394160584,0.8956204379562044,0.5321167883211679,885,0.023639083284363482,yes
407,407,Alan Clark,male,0,Labour Party,East Yorkshire,False,CllrAlanClark,150574892,1692,2133,1400,593005,634,204,1619,507,0.12056737588652483,0.9568557919621751,0.299645390070922,716,0.031568273003835814,no
408,408,Greg Knight,male,68,Conservative and Unionist Party,East Yorkshire,True,GregKnight,15453062,510,5442,189,20373,1732,315,457,408,0.6176470588235294,0.8960784313725491,0.8,172,0.027458492975734355,yes
409,409,Carl Minns,male,0,Liberal Democrats,East Yorkshire,False,carlminns,40680776,2361,2453,1094,520477,1231,676,2164,1586,0.2863193562049979,0.9165607793307919,0.6717492587886489,340,0.01169671116003853,no
410,410,Caroline Ansell,female,46,Conservative and Unionist Party,Eastbourne,False,Caroline_Ansell,608008015,22,4781,2105,98,17,1,22,6,0.045454545454545456,1.0,0.2727272727272727,2,0.007017543859649123,yes
411,411,Jake Lambert,male,28,Labour Party,Eastbourne,False,JakeyLambert,21750720,828,1048,1336,805960,693,209,741,438,0.2524154589371981,0.894927536231884,0.5289855072463768,273,0.023761859169640527,no
412,412,Stephen Lloyd,male,60,Liberal Democrats,Eastbourne,True,StephenLloydEBN,2799590457,280,3161,1333,7325,1058,130,265,168,0.4642857142857143,0.9464285714285714,0.6,96,0.02222736744616809,no
413,413,Mims Davies,female,42,Conservative and Unionist Party,Eastleigh,True,mimsdavies,236588290,2906,4706,1836,890949,3796,514,2568,1387,0.17687543014452856,0.8836889194769443,0.4772883688919477,679,0.01498433155316238,yes
414,414,Jillian Payne,female,0,Labour Party,Eastleigh,False,jill4eastleigh,858791064299343872,97,107,277,120392,186,19,95,27,0.1958762886597938,0.9793814432989691,0.27835051546391754,50,0.045413260672116255,no
415,415,Mike Thornton,male,65,Liberal Democrats,Eastleigh,False,Mike4Eastleigh,1163395104,2851,4127,782,2024954,2328,905,2232,1542,0.317432479831638,0.7828831988775868,0.5408628551385479,857,0.023112189859762683,no
416,416,Ian Priestner,male,60,Liberal Democrats,Eddisbury,False,ianpriestnerLD,148276510,2804,749,1346,2834013,151,69,2801,135,0.024607703281027102,0.9989300998573466,0.048145506419400866,1340,0.033834966165033835,no
417,417,Cathy Reynolds,female,0,Labour Party,Eddisbury,False,eddisburylabour,2887109993,3,319,232,28,6,1,3,1,0.3333333333333333,1.0,0.3333333333333333,0,0.0,no
418,418,Antoinette Sandbach,female,48,Conservative and Unionist Party,Eddisbury,True,Sandbach,92759618,2952,5915,1719,525356,4140,581,2856,1522,0.1968157181571816,0.9674796747967479,0.5155826558265583,936,0.023662655475781173,yes
419,419,Tristan Gray,male,0,Liberal Democrats,Edinburgh East,False,liberalgrayedi,732520594995056640,993,1132,1575,819755,496,214,879,511,0.21550855991943604,0.8851963746223565,0.5146022155085599,429,0.02973797310411757,no
420,420,Patsy King,Female,0,Labour Party,Edinburgh East,False,PatsyKingEdEast,857633066818428928,39,137,61,20282,31,2,39,8,0.05128205128205128,1.0,0.20512820512820512,16,0.03333333333333333,no
421,421,Iain McGill,male,41,Conservative and Unionist Party,Edinburgh North and Leith,False,IainMcGill,21106082,2685,5105,3718,353756,7115,557,2603,1299,0.2074487895716946,0.9694599627560522,0.4837988826815642,682,0.01971896142948014,no
422,422,Martin Veart,male,0,Liberal Democrats,Edinburgh North and Leith,False,Martin_Veart,108437760,2851,2111,2537,730852,1865,1270,2712,2264,0.445457734128376,0.9512451771308312,0.7941073307611365,925,0.025499655410062026,no
423,423,Ian Murray,male,41,Labour Party,Edinburgh South,True,IanMurrayMP,77981490,1416,15990,2470,519080,25155,565,1189,823,0.3990112994350282,0.8396892655367232,0.5812146892655368,594,0.031641186810845365,yes
424,424,Miles Briggs,male,0,Conservative and Unionist Party,Edinburgh South West,False,MilesBriggsMSP,3387244553,2703,3116,968,419748,18578,415,2491,954,0.15353311135775066,0.9215686274509804,0.35294117647058826,1274,0.03621066992581645,no
425,425,Foysol Choudhury,male,48,Labour Party,Edinburgh South West,False,FoysolChoudhury,128989290,1953,14157,11072,424863,4397,291,1943,646,0.1490015360983103,0.9948796722990272,0.3307731694828469,355,0.014284564622565587,no
426,426,Aisha Mir,Female,45,Liberal Democrats,Edinburgh South West,False,AishaJMir,858487135825002496,259,109,206,224285,108,61,220,111,0.2355212355212355,0.8494208494208494,0.42857142857142855,125,0.03789026977872082,no
427,427,Sandy Batho,male,0,Conservative and Unionist Party,Edinburgh West,False,SandyBatho,2977816791,33,165,36,35,127,13,31,33,0.3939393939393939,0.9393939393939394,1.0,8,0.019559902200489,no
428,428,Mandy Telford,Female,0,Labour Party,Edinburgh West,False,Mandytelford,51252342,1015,1624,1269,365132,366,47,984,164,0.046305418719211816,0.9694581280788176,0.16157635467980294,448,0.03444564047362755,no
429,429,Gönül Daniels,female,0,Conservative and Unionist Party,Edmonton,False,GonulDaniels,80008925,1011,1814,2373,25640,2850,282,902,752,0.2789317507418398,0.8921859545004945,0.7438180019782393,386,0.03315581515203573,no
430,430,Ed Gough,male,0,Liberal Democrats,Ellesmere Port and Neston,False,that_ed_gough,860267945074839552,42,21,23,2695,11,16,42,36,0.3809523809523809,1.0,0.8571428571428571,16,0.027874564459930317,no
431,431,Justin Madders,male,45,Labour Party,Ellesmere Port and Neston,True,justinmadders,2999868527,2471,7704,754,290976,10477,583,2226,921,0.23593686766491295,0.9008498583569404,0.3727235936867665,984,0.03005038937242327,yes
432,432,Stewart Golton,male,0,Liberal Democrats,Elmet and Rothwell,False,GoltonStewart,605813631,527,993,230,30680,545,123,522,304,0.2333965844402277,0.9905123339658444,0.5768500948766604,208,0.03018867924528302,no
433,433,Alec Shelbrooke,male,41,Conservative and Unionist Party,Elmet and Rothwell,True,AlecShelbrooke,130092487,1570,10640,448,308606,5760,275,1521,596,0.1751592356687898,0.9687898089171976,0.3796178343949045,479,0.0216673451847831,yes
434,434,Clive Efford,male,59,Labour Party,Eltham,True,CliveEfford,393436815,982,10313,2377,87037,6466,240,848,566,0.2443991853360489,0.8635437881873728,0.5763747454175153,368,0.02805947388486466,yes
435,435,David Hall-Matthews,male,0,Liberal Democrats,Eltham,False,DHallMatthews,773654888,413,1049,816,329812,129,31,400,119,0.07506053268765134,0.9685230024213076,0.288135593220339,133,0.02179613241560144,no
436,436,Matt Hartley,male,0,Conservative and Unionist Party,Eltham,False,MattHartley100,88922768,1559,1986,2108,423573,3314,290,1441,927,0.1860166773572803,0.9243104554201412,0.5946119307248237,545,0.02479414039397661,no
437,437,Nick de Bois,male,58,Conservative and Unionist Party,Enfield North,False,nickdebois,20356313,2933,14478,4752,221511,6995,1000,2530,2018,0.3409478349812479,0.8625980225025571,0.6880327309921582,848,0.021568278352875347,no
438,438,Nicholas da Costa,male,0,Liberal Democrats,Enfield North,False,nick_dacosta,17166900,1708,2042,3208,879956,448,57,1648,145,0.033372365339578464,0.9648711943793912,0.08489461358313817,721,0.0290468133107727,no
439,439,Joan Ryan,female,62,Labour Party,Enfield North,True,joanryanEnfield,167867714,948,6931,709,1041597,3088,281,768,563,0.29641350210970463,0.810126582278481,0.5938818565400844,373,0.02895737908547473,yes
440,440,David Burrowes,male,48,Conservative and Unionist Party,"Enfield, Southgate",False,DavidBurrowesUK,41901500,755,10082,1018,52082,4205,134,754,460,0.17748344370860927,0.9986754966887416,0.6092715231788081,283,0.02958394313192557,yes
441,441,Bambos Charalambous,male,65,Labour Party,"Enfield, Southgate",True,BambosMP,102023574,189,3310,977,15482,1429,30,180,141,0.15873015873015872,0.9523809523809524,0.7460317460317459,80,0.034453057708871665,no
442,442,Pippa Morgan,female,0,Liberal Democrats,"Enfield, Southgate",False,PippaMorganLD,855736730078650368,325,327,689,230257,248,47,283,124,0.14461538461538462,0.8707692307692307,0.3815384615384616,140,0.029498525073746312,no
443,443,Eleanor Laing,female,59,Conservative and Unionist Party,Epping Forest,True,eleanor4epping,3031080322,45,757,817,157,297,35,41,44,0.7777777777777778,0.9111111111111112,0.9777777777777776,11,0.022821576763485483,yes
444,444,Liam Preston,male,0,Labour Party,Epping Forest,False,lbpreston,81719888,1621,1764,1401,4887890,1454,671,1485,1082,0.4139420111042567,0.9161011721159776,0.6674892041949414,408,0.018591087214070903,no
445,445,Jon Whitehouse,Male,0,Liberal Democrats,Epping Forest,False,jon_whitehouse,104647856,810,1089,1289,3073,860,187,701,674,0.2308641975308642,0.8654320987654321,0.8320987654320988,194,0.016163972671221463,no
446,446,Steve Gee,male,56,Liberal Democrats,Epsom and Ewell,False,EpsomEwellFocus,413349308,492,752,221,330011,70,180,473,215,0.36585365853658536,0.9613821138211384,0.4369918699186992,211,0.037017543859649116,no
447,447,Ed Mayne,male,0,Labour Party,Epsom and Ewell,False,ee_labour,1470747960,444,616,773,216515,279,38,425,83,0.08558558558558559,0.9572072072072072,0.18693693693693691,209,0.03494983277591973,no
448,448,Catherine Atkinson,female,36,Labour Party,Erewash,False,catkinson80,176721099,101,2456,2029,37826,391,18,101,50,0.1782178217821782,1.0,0.4950495049504951,36,0.02750190985485103,no
449,449,Teresa Pearce,female,62,Labour Party,Erith and Thamesmead,True,tpearce003,14146330,2713,10115,2392,755137,2781,582,2683,1072,0.21452266863251013,0.9889421304828604,0.3951345374124585,782,0.024089704885712524,yes
450,450,Simon Waddington,male,35,Liberal Democrats,Erith and Thamesmead,False,waddertron,92935875,31,504,678,1164,2,3,30,11,0.0967741935483871,0.967741935483871,0.3548387096774194,8,0.02,no
451,451,Andrew Davis,male,0,Liberal Democrats,Esher and Walton,False,CllrAndrewDavis,581092711,2085,629,745,1496787,498,513,1723,555,0.2460431654676259,0.8263788968824941,0.26618705035971224,766,0.027788862688191543,no
452,452,Lana Hylands,female,0,Labour Party,Esher and Walton,False,LanaHylands,3430080947,369,347,1082,400817,304,77,345,156,0.2086720867208672,0.934959349593496,0.4227642276422765,176,0.03802938634399308,no
453,453,Ben Bradshaw,male,57,Labour Party,Exeter,True,BenPBradshaw,24211594,2488,43406,383,461618,32210,355,2343,1772,0.14268488745980706,0.9417202572347269,0.7122186495176849,883,0.02815868358951464,yes
454,454,James Taghdissian,male,35,Conservative and Unionist Party,Exeter,False,JTaghdissian,3036710056,4,191,186,1559,0,0,4,0,0.0,1.0,0.0,0,0.0,no
455,455,Callum Laidlaw,male,0,Conservative and Unionist Party,Falkirk,False,CLaidlaw,19715552,723,822,904,59531,2846,256,648,565,0.35408022130013833,0.8962655601659751,0.7814661134163209,234,0.022720652490533063,no
456,456,Craig Martin,male,0,Labour Party,Falkirk,False,Craig_R_Martin,95065820,2800,618,540,3544064,450,187,2790,506,0.06678571428571428,0.9964285714285714,0.1807142857142857,1131,0.030106210237708632,no
457,457,Suella Fernandes,female,37,Conservative and Unionist Party,Fareham,True,SuellaFernandes,1722829178,762,5645,425,40131,3496,170,643,331,0.2230971128608924,0.8438320209973753,0.4343832020997375,316,0.033721054316508375,yes
458,458,Matthew Winnington,Male,38,Liberal Democrats,Fareham,False,mwinnington,388835030,1716,606,278,560423,1217,204,1577,719,0.11888111888111888,0.9189976689976691,0.418997668997669,491,0.01961332587680754,no
459,459,Michael Desmond,Male,0,Labour Party,Faversham and Mid Kent,False,dezairedale,231859658,89,126,32,936,126,60,87,83,0.6741573033707865,0.9775280898876404,0.9325842696629212,50,0.040749796251018745,no
460,460,Helen Whately,female,41,Conservative and Unionist Party,Faversham and Mid Kent,True,Helen_Whately,130280613,876,3577,118,69756,1575,191,875,513,0.2180365296803653,0.9988584474885844,0.5856164383561644,328,0.02765132355420671,yes
461,461,Samir Jassal,male,0,Conservative and Unionist Party,Feltham and Heston,False,samirjassal,2718842805,37,408,143,2992,73,0,36,10,0.0,0.972972972972973,0.2702702702702703,12,0.02414486921529175,no
462,462,Hina Malik,female,0,Liberal Democrats,Feltham and Heston,False,hinamalik85,1466936317,2629,811,229,481331,1682,1877,2608,2466,0.7139596804868772,0.99201217192849,0.9379992392544694,557,0.025409424752520414,no
463,463,Eva Lily Fielding,female,0,Liberal Democrats,Filton and Bradley Stoke,False,EvaLilyFielding,752217919120089088,4,55,29,6,3,3,4,4,0.75,1.0,1.0,0,0.0,no
464,464,Jack Lopresti,male,48,Conservative and Unionist Party,Filton and Bradley Stoke,True,JackLopresti,1067829343,418,3423,223,20263,1010,191,417,284,0.4569377990430622,0.9976076555023924,0.6794258373205742,174,0.032444527316800295,yes
465,465,Naomi Rylatt,female,0,Labour Party,Filton and Bradley Stoke,False,FaBSCLP,859014464699551744,336,229,81,119487,508,149,325,198,0.4434523809523809,0.9672619047619048,0.5892857142857143,139,0.03839779005524862,no
466,466,Jeremy Newmark,male,45,Labour Party,Finchley and Golders Green,False,Jeremy_Newmark,14091066,2782,4831,2800,701138,3308,164,2719,772,0.05895039539899353,0.9773544212796548,0.2774982027318476,804,0.01958634802309435,no
467,467,Lynne Beaumont,female,59,Liberal Democrats,Folkestone and Hythe,False,LynneBeaumont,12695662,246,2455,2472,260263,58,18,245,88,0.07317073170731707,0.9959349593495936,0.3577235772357724,71,0.02095013278253172,no
468,468,Damian Collins,male,43,Conservative and Unionist Party,Folkestone and Hythe,True,DamianCollins,14758838,2460,12752,5542,229411,4747,512,2331,1222,0.20813008130081304,0.9475609756097559,0.4967479674796748,828,0.023799942512216152,yes
469,469,Laura Davison,female,0,Labour Party,Folkestone and Hythe,False,laurafd,7910272,253,161,111,195665,304,57,235,116,0.22529644268774704,0.9288537549407114,0.458498023715415,86,0.027223805001582783,no
